Winner,Player1,Player2,MatchID,Generation,Replay_Name,
Almighty Milkman,XxH0meland3r420xX,Almighty Milkman,1.70043E+12,[Gen 7] IF Dex OU,xxh0meland3r420xx-almightymilkman-1700433741519,
Milian1,Milian1,iMknotgud,1.70043E+12,[Gen 7] IF Dex OU,milian1-imknotgud-1700433745984,
the_shawdoin,UrBoiXander,the_shawdoin,1.70043E+12,[Gen 9] IF NatDex OU,urboixander-theshawdoin-1700434807059,
Sylwalker,BoringMeme,Sylwalker,1.70044E+12,[Gen 7] IF Dex AG,boringmeme-sylwalker-1700435429747,
MrOakwood,MrOakwood,XxH0meland3r420xX,1.70044E+12,[Gen 7] IF Dex OU,mroakwood-xxh0meland3r420xx-1700435436447,
Zerupy,Zerupy,Garrby123,1.70044E+12,[Gen 7] IF Dex OU,zerupy-garrby123-1700435969905,
HermDaily,Henudiso,HermDaily,1.70044E+12,[Gen 7] IF Dex OU,henudiso-hermdaily-1700437139517,
Almighty Milkman,Goosehead Swag,Almighty Milkman,1.70044E+12,[Gen 7] IF Dex OU,gooseheadswag-almightymilkman-1700437250824,
Almighty Milkman,Lirois,Almighty Milkman,1.70044E+12,[Gen 7] IF Dex OU,lirois-almightymilkman-1700437463034,
NTCloudy420,NTCloudy420,Huxolotl,1.70044E+12,[Gen 7] IF Dex OU,ntcloudy420-huxolotl-1700437841436,
Infinite Confusion,Harte7,Infinite Confusion,1.70044E+12,[Gen 7] IF Dex OU,harte7-infiniteconfusion-1700438782555,
HermDaily,Dirt Donut,HermDaily,1.70044E+12,[Gen 7] IF Dex AG,dirtdonut-hermdaily-1700438836980,
Necromancer777,narcissuscat,Necromancer777,1.70044E+12,[Gen 7] IF Dex AG,narcissuscat-necromancer777-1700439035525,
Almighty Milkman,Almighty Milkman,GarrukApexPredator,1.70044E+12,[Gen 7] IF Dex OU,almightymilkman-garrukapexpredator-1700439200018,
sylvee_kiwi,le Fisher 68,sylvee_kiwi,1.70044E+12,[Gen 7] IF Dex Doubles,lefisher68-sylveekiwi-1700439629553,
Beaf Cultist,awsome000125mls,Beaf Cultist,1.70044E+12,[Gen 9] IF NatDex AG,awsome000125mls-beafcultist-1700439928590,
rengues,rengues,sylvee_kiwi,1.70044E+12,[Gen 9] IF NatDex Doubles,rengues-sylveekiwi-1700440328819,
just sayori,dahii,just sayori,1.70044E+12,[Gen 9] IF NatDex OU,dahii-justsayori-1700440546009,
the_shawdoin,just sayori,the_shawdoin,1.70044E+12,[Gen 9] IF NatDex OU,justsayori-theshawdoin-1700441112204,
ClawsStratz,rengues,ClawsStratz,1.70044E+12,[Gen 9] IF NatDex Doubles,rengues-clawsstratz-1700441450505,
the_shawdoin,the_shawdoin,Manofwoof1,1.70044E+12,[Gen 9] IF NatDex OU,theshawdoin-manofwoof1-1700441887652,
the_shawdoin,ShrimpTheShrimp,the_shawdoin,1.70044E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-theshawdoin-1700442945353,
ShrimpTheShrimp,CubeCursedX,ShrimpTheShrimp,1.70044E+12,[Gen 9] IF NatDex OU,cubecursedx-shrimptheshrimp-1700443714997,
ClawsStratz,ClawsStratz,rengues,1.70044E+12,[Gen 9] IF NatDex Doubles,clawsstratz-rengues-1700444567519,
Finnish909,Electro#007,Finnish909,1.70045E+12,[Gen 7] IF Dex OU,electro007-finnish909-1700445077897,
HermDaily,OpalTheMoke,HermDaily,1.70045E+12,[Gen 7] IF Dex AG,opalthemoke-hermdaily-1700445664265,
the_shawdoin,Mr_wizard_man,the_shawdoin,1.70045E+12,[Gen 9] IF NatDex OU,mrwizardman-theshawdoin-1700445676494,
TotalSylv,TotalSylv,DanielShadow,1.70045E+12,[Gen 7] IF Dex OU,totalsylv-danielshadow-1700445699761,
Dexxxio,ThatDQGuy,Dexxxio,1.70045E+12,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700445817699,
rengues,rengues,kherxy,1.70045E+12,[Gen 9] IF NatDex Doubles,rengues-kherxy-1700446247309,
TotalSylv,Almighty Milkman,TotalSylv,1.70045E+12,[Gen 7] IF Dex OU,almightymilkman-totalsylv-1700446574644,
Manofwoof1,PixThePerfect,Manofwoof1,1.70045E+12,[Gen 7] IF Dex OU,pixtheperfect-manofwoof1-1700446718311,
Eggshmimpt219,Eggshmimpt219,Mr_wizard_man,1.70045E+12,[Gen 9] IF NatDex OU,eggshmimpt219-mrwizardman-1700447023963,
TotalSylv,timmy2013,TotalSylv,1.70045E+12,[Gen 7] IF Dex OU,timmy2013-totalsylv-1700447316996,
the_shawdoin,juiyu,the_shawdoin,1.70045E+12,[Gen 9] IF NatDex OU,juiyu-theshawdoin-1700447389432,
Almighty Milkman,Almighty Milkman,vividfeathere,1.70045E+12,[Gen 7] IF Dex OU,almightymilkman-vividfeathere-1700447494981,
Manofwoof1,nani72,Pizza200,1.70045E+12,[Gen 9] IF NatDex OU,nani72-pizza200-1700449120829,
The Ice Age Master,MEWahahha,The Ice Age Master,1.70045E+12,[Gen 9] IF NatDex AG,mewahahha-theiceagemaster-1700449866488,
the_shawdoin,TotalSylv,the_shawdoin,1.70045E+12,[Gen 9] IF NatDex OU,totalsylv-theshawdoin-1700450580223,
The Ice Age Master,The Ice Age Master,MEWahahha,1.70045E+12,[Gen 9] IF NatDex AG,theiceagemaster-mewahahha-1700450791432,
Kyutarou,Kyutarou,XxWolfChaserxX,1.70045E+12,[Gen 7] IF Dex AG,kyutarou-xxwolfchaserxx-1700450850292,
MrSchrubelhupf,MrSchrubelhupf,The Real Ignite,1.70045E+12,[Gen 7] IF Dex OU,mrschrubelhupf-therealignite-1700451218163,
Kyutarou,whaleykaley,Kyutarou,1.70045E+12,[Gen 7] IF Dex AG,whaleykaley-kyutarou-1700451581568,
TheLunaticPhantom,Harte7,TheLunaticPhantom,1.70045E+12,[Gen 7] IF Dex OU,harte7-thelunaticphantom-1700452452855,
pbone__17,pbone__17,Savipallo,1.70045E+12,[Gen 7] IF Dex AG,pbone17-savipallo-1700453371368,
horriblhoodi,Napkan,horriblhoodi,1.70046E+12,[Gen 7] IF Dex AG,napkan-horriblhoodi-1700455046087,
anaconja,anaconja,Dirt Donut,1.70046E+12,[Gen 7] IF Dex AG,anaconja-dirtdonut-1700455649461,
Pyros_Folly,timmy2013,Pyros_Folly,1.70046E+12,[Gen 7] IF Dex OU,timmy2013-pyrosfolly-1700456050802,
PsychoSalamander,PsychoSalamander,Just Sayori,1.70046E+12,[Gen 9] IF NatDex OU,psychosalamander-justsayori-1700456603981,
Dexxxio,ThatDQGuy,Dexxxio,1.70046E+12,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700458459569,
Mr.Robot013,Mr.Robot013,KJJY,1.70046E+12,[Gen 7] IF Dex AG,mrrobot013-kjjy-1700459637052,
Beaf Cultist,Beaf Cultist,epic embed fail,1.70046E+12,[Gen 9] IF NatDex AG,beafcultist-epicembedfail-1700460028182,
zxgzxg,zxgzxg,Beaf Cultist,1.70046E+12,[Gen 9] IF NatDex AG,zxgzxg-beafcultist-1700460660491,
timemmmm,timemmmm,timrtrt,1.70046E+12,[Gen 7] IF Dex OU,timemmmm-timrtrt-1700461383464,
Carchawaii,Dirt Donut,Carchawaii,1.70047E+12,[Gen 7] IF Dex AG,dirtdonut-carchawaii-1700468205365,
turkmenbashi,turkmenbashi,Potbao,1.70047E+12,[Gen 9] IF NatDex OU,turkmenbashi-potbao-1700468815309,
inept gamer,inept gamer,hawwow1,1.70048E+12,[Gen 7] IF Dex OU,ineptgamer-hawwow1-1700476443387,
Mr.Robot013,Steamyapplepie 2,Mr.Robot013,1.70048E+12,[Gen 7] IF Dex AG,steamyapplepie2-mrrobot013-1700480895074,
DynaTheCryo,DynaTheCryo,joniambob2,1.70048E+12,[Gen 7] IF Dex AG,dynathecryo-joniambob2-1700483550370,
Tuesty,Tuesty,CubeCursedX,1.70049E+12,[Gen 9] IF NatDex OU,tuesty-cubecursedx-1700486454889,
ParadoxEngine,ParadoxEngine,KyzoTheMage,1.70049E+12,[Gen 7] IF Dex OU,paradoxengine-kyzothemage-1700486551435,
Tuesty,Tuesty,AirbornePenguins,1.70049E+12,[Gen 9] IF NatDex AG,tuesty-airbornepenguins-1700487647623,
Necromancer777,Necromancer777,Fnafnightmare,1.70049E+12,[Gen 7] IF Dex AG,necromancer777-fnafnightmare-1700487955726,
ParadoxEngine,ParadoxEngine,catsoup02,1.70049E+12,[Gen 7] IF Dex OU,paradoxengine-catsoup02-1700488889089,
KyzoTheMage,Carchawaii,KyzoTheMage,1.70049E+12,[Gen 7] IF Dex OU,carchawaii-kyzothemage-1700489523800,
HUEnd,NeoTox867,HUEnd,1.70049E+12,[Gen 9] IF NatDex OU,neotox867-huend-1700490356712,
DynaTheCryo,DynaTheCryo,Gh0st4Every0ne116,1.70049E+12,[Gen 7] IF Dex AG,dynathecryo-gh0st4every0ne116-1700491073689,
Menace13,hawwow1,Menace13,1.70049E+12,[Gen 7] IF Dex OU,hawwow1-menace13-1700491784349,
HUEnd,Virusgames,HUEnd,1.70049E+12,[Gen 9] IF NatDex OU,virusgames-huend-1700491800005,
HUEnd,Godspeed06,HUEnd,1.70049E+12,[Gen 9] IF NatDex OU,godspeed06-huend-1700492299382,
HUEnd,HUEnd,pboy carti,1.70049E+12,[Gen 9] IF NatDex OU,huend-pboycarti-1700492869927,
pboy carti,HUEnd,pboy carti,1.70049E+12,[Gen 9] IF NatDex OU,huend-pboycarti-1700493559084,
Godspeed06,Mw3h heh h3h!,Godspeed06,1.7005E+12,[Gen 9] IF NatDex AG,mw3hhehh3h-godspeed06-1700495324273,
yoshi's pal,yoshi's pal,Menace13,1.7005E+12,[Gen 7] IF Dex OU,yoshispal-menace13-1700497490360,
the_shawdoin,CMB1223,the_shawdoin,1.7005E+12,[Gen 9] IF NatDex OU,cmb1223-theshawdoin-1700497889257,
TheRallivSalado,Gamma_Res,TheRallivSalado,1.7005E+12,[Gen 7] IF Dex OU,gammares-therallivsalado-1700498101925,
Terminatphilippe,Terminatphilippe,whaleykaley,1.7005E+12,[Gen 7] IF Dex AG,terminatphilippe-whaleykaley-1700500964816,
Necromancer777,Quaza15,Necromancer777,1.7005E+12,[Gen 7] IF Dex OU,quaza15-necromancer777-1700502880408,
Terminatphilippe,Terminatphilippe,theguywhoexists777,1.7005E+12,[Gen 7] IF Dex AG,terminatphilippe-theguywhoexists777-1700504741561,
Terminatphilippe,Terminatphilippe,Iwasu,1.70051E+12,[Gen 7] IF Dex AG,terminatphilippe-iwasu-1700505286374,
Terminatphilippe,Terminatphilippe,Star5071,1.70051E+12,[Gen 7] IF Dex AG,terminatphilippe-star5071-1700505575279,
PlushAlica1,Geeta's feetpics,PlushAlica1,1.70051E+12,[Gen 7] IF Dex OU,geetasfeetpics-plushalica1-1700506027256,
a2aaaa,a2aaaa,pboy carti,1.70051E+12,[Gen 9] IF NatDex OU,a2aaaa-pboycarti-1700506573235,
Terminatphilippe,DonutsBG,Terminatphilippe,1.70051E+12,[Gen 7] IF Dex AG,donutsbg-terminatphilippe-1700506673527,
pboy carti,pboy carti,a2aaaa,1.70051E+12,[Gen 9] IF NatDex OU,pboycarti-a2aaaa-1700506842824,
ParadoxEngine,ParadoxEngine,TheKingsLeap,1.70051E+12,[Gen 7] IF Dex OU,paradoxengine-thekingsleap-1700507591597,
ParadoxEngine,Quaza15,ParadoxEngine,1.70051E+12,[Gen 7] IF Dex OU,quaza15-paradoxengine-1700508169287,
Roseraiders,Roseraiders,Quaza15,1.70051E+12,[Gen 7] IF Dex OU,roseraiders-quaza15-1700508506427,
ParadoxEngine,Harte7,ParadoxEngine,1.70051E+12,[Gen 7] IF Dex OU,harte7-paradoxengine-1700508960187,
the_shawdoin,2duns1sparce,the_shawdoin,1.70051E+12,[Gen 9] IF NatDex OU,2duns1sparce-theshawdoin-1700509533045,
DynaTheCryo,DynaTheCryo,dusbams,1.70051E+12,[Gen 7] IF Dex AG,dynathecryo-dusbams-1700510186760,
FRA_Redemption,FRA_Redemption,Leadersheep,1.70051E+12,[Gen 7] IF Dex AG,fraredemption-leadersheep-1700513182621,
Terminatphilippe,DonutsBG,Terminatphilippe,1.70051E+12,[Gen 7] IF Dex AG,donutsbg-terminatphilippe-1700513594510,
the_shawdoin,the_shawdoin,2duns1sparce,1.70051E+12,[Gen 9] IF NatDex OU,theshawdoin-2duns1sparce-1700513760405,
Silly❤Catgirl,Silly❤Catgirl,cloownkai,1.70051E+12,[Gen 9] IF NatDex AG,sillycatgirl-cloownkai-1700513893472,
ClawsStratz,ClawsStratz,Yagan5,1.70051E+12,[Gen 9] IF NatDex AG,clawsstratz-yagan5-1700514500131,
ItIsElementary,ItIsElementary,Leadersheep,1.70051E+12,[Gen 7] IF Dex AG,itiselementary-leadersheep-1700514544449,
Spring3281,doge111,Spring3281,1.70051E+12,[Gen 9] IF NatDex AG,doge111-spring3281-1700514575160,
PsychoSalamander,ShrimpTheShrimp,PsychoSalamander,1.70051E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-psychosalamander-1700514969690,
ANinjaDude,MEWahahha,ANinjaDude,1.70052E+12,[Gen 9] IF NatDex AG,mewahahha-aninjadude-1700515022279,
the_shawdoin,fish1107,the_shawdoin,1.70052E+12,[Gen 9] IF NatDex OU,fish1107-theshawdoin-1700515097407,
ParadoxEngine,ParadoxEngine,TheKingsLeap,1.70052E+12,[Gen 7] IF Dex OU,paradoxengine-thekingsleap-1700515408893,
Maxifire,Maxifire,Leadersheep,1.70052E+12,[Gen 7] IF Dex AG,maxifire-leadersheep-1700515465279,
the_shawdoin,the_shawdoin,RAStormFan,1.70052E+12,[Gen 9] IF NatDex OU,theshawdoin-rastormfan-1700516021225,
ItIsElementary,Terminatphilippe,ItIsElementary,1.70052E+12,[Gen 7] IF Dex AG,terminatphilippe-itiselementary-1700516046172,
ShrimpTheShrimp,ShrimpTheShrimp,NeoTox867,1.70052E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-neotox867-1700516345210,
the_shawdoin,the_shawdoin,pokerampage,1.70052E+12,[Gen 9] IF NatDex OU,theshawdoin-pokerampage-1700516632035,
Maxifire,Maxifire,Scuttbugger,1.70052E+12,[Gen 7] IF Dex AG,maxifire-scuttbugger-1700517278840,
Mr.Robot013,Mr.Robot013,XxWolfChaserxX,1.70052E+12,[Gen 7] IF Dex AG,mrrobot013-xxwolfchaserxx-1700518709673,
Guest 806,ShrimpTheShrimp,the_shawdoin,1.70052E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-theshawdoin-1700518909407,
the_shawdoin,2duns1sparce,the_shawdoin,1.70052E+12,[Gen 9] IF NatDex OU,2duns1sparce-theshawdoin-1700519244221,
Xenr1a,Xenr1a,sansfirstskeleton,1.70052E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700519250183,
Nuclearstomp,Geeno993,Nuclearstomp,1.70052E+12,[Gen 7] IF Dex OU,geeno993-nuclearstomp-1700519489482,
Maxifire,DjidaneX,Maxifire,1.70052E+12,[Gen 7] IF Dex AG,djidanex-maxifire-1700520444603,
Mr.Robot013,Mr.Robot013,HeatS33ker,1.70052E+12,[Gen 7] IF Dex AG,mrrobot013-heats33ker-1700520475046,
Mr.Robot013,Mr.Robot013,HeatS33ker,1.70052E+12,[Gen 7] IF Dex AG,mrrobot013-heats33ker-1700520772874,
Flying Beagle,dusbams,Flying Beagle,1.70052E+12,[Gen 7] IF Dex OU,dusbams-flyingbeagle-1700521363500,
Mr.Robot013,MEWahahha,Mr.Robot013,1.70052E+12,[Gen 7] IF Dex AG,mewahahha-mrrobot013-1700522825728,
quagsirefan888,quagsirefan888,simple cat enjoyer,1.70052E+12,[Gen 7] IF Dex OU,quagsirefan888-simplecatenjoyer-1700523020663,
Guest 893,MrSchrubelhupf,SaucyKoolAid,1.70052E+12,[Gen 7] IF Dex OU,mrschrubelhupf-saucykoolaid-1700523249449,
Mr.Robot013,MEWahahha,Mr.Robot013,1.70052E+12,[Gen 7] IF Dex AG,mewahahha-mrrobot013-1700524987584,
Almighty Milkman,dusbams,Almighty Milkman,1.70053E+12,[Gen 7] IF Dex OU,dusbams-almightymilkman-1700525712243,
the_shawdoin,the_shawdoin,ShrimpTheShrimp,1.70053E+12,[Gen 9] IF NatDex OU,theshawdoin-shrimptheshrimp-1700526477281,
Almighty Milkman,Almighty Milkman,Lirois,1.70053E+12,[Gen 7] IF Dex OU,almightymilkman-lirois-1700526717533,
Mr.Robot013,Mr.Robot013,pocmin,1.70053E+12,[Gen 7] IF Dex AG,mrrobot013-pocmin-1700527095643,
the_shawdoin,ChiariQueen,Sync the Dingus,1.70053E+12,[Gen 9] IF Free-for-all,chiariqueen-syncthedingus-marie2002-theshawdoin-1700527194679,
Don'tCareToLoseElo,Don'tCareToLoseElo,RobotRumpus,1.70053E+12,[Gen 7] IF Dex AG,dontcaretoloseelo-robotrumpus-1700527459475,
the_shawdoin,GarrukApexPredator,the_shawdoin,1.70053E+12,[Gen 9] IF NatDex OU,garrukapexpredator-theshawdoin-1700527758309,
Don'tCareToLoseElo,Obsidrugon,Don'tCareToLoseElo,1.70053E+12,[Gen 7] IF Dex AG,obsidrugon-dontcaretoloseelo-1700527843030,
Mimikyu,Mimikyu,Lirois,1.70053E+12,[Gen 7] IF Dex OU,mimikyu-lirois-1700528022435,
AngelND,AngelND,TotalSylv,1.70053E+12,[Gen 7] IF Dex OU,angelnd-totalsylv-1700528250745,
BlameFusions,BlameFusions,MEWahahha,1.70053E+12,[Gen 7] IF Dex AG,blamefusions-mewahahha-1700528569814,
ParadoxEngine,iMknotgud,ParadoxEngine,1.70053E+12,[Gen 7] IF Dex OU,imknotgud-paradoxengine-1700529472786,
BlameFusions,Mkap,BlameFusions,1.70053E+12,[Gen 7] IF Dex AG,mkap-blamefusions-1700530133438,
The White Ruby,The White Ruby,AsterExists,1.70053E+12,[Gen 9] IF NatDex AG,thewhiteruby-asterexists-1700530359504,
hadesrfx,IRS agency,hadesrfx,1.70053E+12,[Gen 7] IF Dex OU,irsagency-hadesrfx-1700530609885,
the_shawdoin,PsychoSalamander,the_shawdoin,1.70053E+12,[Gen 9] IF NatDex OU,psychosalamander-theshawdoin-1700531317736,
Almighty Milkman,HermDaily,Almighty Milkman,1.70053E+12,[Gen 7] IF Dex OU,hermdaily-almightymilkman-1700531838954,
Renegade470,Renegade470,YeetusFaleetus04,1.70053E+12,[Gen 7] IF Dex AG,renegade470-yeetusfaleetus04-1700531990143,
PiggyGamin,PiggyGamin,hadesrfx,1.70053E+12,[Gen 7] IF Dex OU,piggygamin-hadesrfx-1700532266099,
Manofwoof1,Manofwoof1,RAStormFan,1.70053E+12,[Gen 9] IF NatDex OU,manofwoof1-rastormfan-1700532449344,
Konotton,ShrimpTheShrimp,Konotton,1.70053E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-konotton-1700533726222,
SylvTheDragonite,AlbertoWar,SylvTheDragonite,1.70053E+12,[Gen 7] IF Dex OU,albertowar-sylvthedragonite-1700533856132,
The White Ruby,The White Ruby,CaramelDog,1.70053E+12,[Gen 9] IF NatDex AG,thewhiteruby-carameldog-1700533880310,
drakonos2,LlamaLord9001,drakonos2,1.70053E+12,[Gen 7] IF Dex OU,llamalord9001-drakonos2-1700534025929,
ShrimpTheShrimp,ANinjaDude,ShrimpTheShrimp,1.70053E+12,[Gen 9] IF NatDex OU,aninjadude-shrimptheshrimp-1700534109736,
the_shawdoin,the_shawdoin,Quaza15,1.70053E+12,[Gen 9] IF NatDex OU,theshawdoin-quaza15-1700534344707,
MB65SS,narcissuscat,MB65SS,1.70054E+12,[Gen 7] IF Dex AG,narcissuscat-mb65ss-1700535209647,
SylvTheDragonite,SylvTheDragonite,Almighty Milkman,1.70054E+12,[Gen 7] IF Dex OU,sylvthedragonite-almightymilkman-1700535515727,
MAD0130,MAD0130,The Real Ignite,1.70054E+12,[Gen 7] IF Dex OU,mad0130-therealignite-1700537055646,
Dedrick,Eternal Flame,Dedrick,1.70054E+12,[Gen 7] IF Dex OU,eternalflame-dedrick-1700537233234,
baskim,Llanfairpwllgwyngy,baskim,1.70054E+12,[Gen 7] IF Dex OU,llanfairpwllgwyngy-baskim-1700537387200,
MB65SS,MB65SS,Harte7,1.70054E+12,[Gen 7] IF Dex AG,mb65ss-harte7-1700537909154,
MB65SS,Kataia,MB65SS,1.70054E+12,[Gen 7] IF Dex AG,kataia-mb65ss-1700538495361,
Almighty Milkman,Almighty Milkman,LiterallyAnyName72,1.70054E+12,[Gen 7] IF Dex OU,almightymilkman-literallyanyname72-1700538524884,
the_shawdoin,RAStormFan,the_shawdoin,1.70054E+12,[Gen 9] IF NatDex OU,rastormfan-theshawdoin-1700538650937,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700538700716,
baskim,simple cat enjoyer,MrSchrubelhupf,1.70054E+12,[Gen 7] IF Dex OU,simplecatenjoyer-mrschrubelhupf-1700538926803,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700539117031,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700539584052,
Faiaro,bk_pokebash,RosaSphealEnjoyer,1.70054E+12,[Gen 9] IF Free-for-all,bkpokebash-rosasphealenjoyer-totalyaninja-faiaro-1700539749732,
Manofwoof1,Manofwoof1,ignite x orc,1.70054E+12,[Gen 9] IF NatDex OU,manofwoof1-ignitexorc-1700539828877,
Menace13,awsome000125mls,Menace13,1.70054E+12,[Gen 9] IF NatDex OU,awsome000125mls-menace13-1700540561852,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700540585347,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700541314088,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700543067483,
LauraLuna,LauraLuna,metroid711,1.70054E+12,[Gen 7] IF Dex AG,lauraluna-metroid711-1700543785105,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700544119016,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700544544913,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70054E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700544979649,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70055E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700545234227,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70055E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700545596812,
Dr. Badtimes OU,Dr. Badtimes OU,metroid711,1.70055E+12,[Gen 7] IF Dex AG,drbadtimesou-metroid711-1700546064164,
ThatMTOGuy,ThatMTOGuy,Dexxxio,1.70055E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1700554247623,
Testing The Scales,Testing The Scales,nuenue123,1.70056E+12,[Gen 9] IF NatDex AG,testingthescales-nuenue123-1700556959779,
Testing The Scales,Nuclearstomp,Testing The Scales,1.70056E+12,[Gen 9] IF NatDex AG,nuclearstomp-testingthescales-1700558410699,
eggoverlord,eggoverlord,hawwow1,1.70056E+12,[Gen 7] IF Dex OU,eggoverlord-hawwow1-1700558918033,
Dexxxio,ThatMTOGuy,Dexxxio,1.70056E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1700559314375,
Terminatphilippe,Terminatphilippe,irfy2k9,1.70056E+12,[Gen 7] IF Dex AG,terminatphilippe-irfy2k9-1700563793106,
IBeScoopin,IBeScoopin,qaffeine2,1.70057E+12,[Gen 7] IF Dex OU,ibescoopin-qaffeine2-1700565357030,
IBeScoopin,delchef,IBeScoopin,1.70057E+12,[Gen 7] IF Dex OU,delchef-ibescoopin-1700568116474,
Tentacultistry,ShinyLucarioXD,Tentacultistry,1.70057E+12,[Gen 9] IF NatDex OU,shinylucarioxd-tentacultistry-1700569222476,
Menace13,ItIsElementary,Menace13,1.70057E+12,[Gen 7] IF Dex OU,itiselementary-menace13-1700570577642,
waflare,waflare,b1in,1.70057E+12,[Gen 7] IF Dex OU,waflare-b1in-1700571541373,
gg vivi,skwhskswj,gg vivi,1.70058E+12,[Gen 7] IF Dex OU,skwhskswj-ggvivi-1700578186561,
anaconja,Ace Trainer Oritz,epic embed fail,1.70058E+12,[Gen 9] IF NatDex AG,acetraineroritz-epicembedfail-1700579304177,
Terminatphilippe,Terminatphilippe,tickle_my_dende,1.70058E+12,[Gen 7] IF Dex AG,terminatphilippe-ticklemydende-1700580613040,
Uzako,Uzako,CrovaxII,1.70058E+12,[Gen 7] IF Dex OU,uzako-crovaxii-1700580798595,
Terminatphilippe,AkiraGV,Terminatphilippe,1.70058E+12,[Gen 7] IF Dex AG,akiragv-terminatphilippe-1700581672160,
RAStormFan,RAStormFan,a2aaaa,1.70058E+12,[Gen 9] IF NatDex OU,rastormfan-a2aaaa-1700582127144,
jgkdoembgbxjc,AkiraGV,jgkdoembgbxjc,1.70058E+12,[Gen 7] IF Dex AG,akiragv-jgkdoembgbxjc-1700583783136,
PorygodOfSeizures,Ercoloid,PorygodOfSeizures,1.70058E+12,[Gen 7] IF Dex AG,ercoloid-porygodofseizures-1700584896889,
the_shawdoin,Manofwoof1,the_shawdoin,1.70059E+12,[Gen 9] IF NatDex OU,manofwoof1-theshawdoin-1700585019655,
the_shawdoin,Annihilapist,the_shawdoin,1.70059E+12,[Gen 9] IF NatDex OU,annihilapist-theshawdoin-1700587612118,
ShrimpTheShrimp,fish1107,ShrimpTheShrimp,1.70059E+12,[Gen 9] IF NatDex OU,fish1107-shrimptheshrimp-1700587702679,
Xenr1a,Xenr1a,sansfirstskeleton,1.70059E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700588818986,
TheFusedSkeleton,Abiboom,TheFusedSkeleton,1.70059E+12,[Gen 7] IF Dex AG,abiboom-thefusedskeleton-1700589072536,
Xenr1a,Xenr1a,sansfirstskeleton,1.70059E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700589084512,
the_shawdoin,pokerampage,the_shawdoin,1.70059E+12,[Gen 9] IF NatDex OU,pokerampage-theshawdoin-1700589476051,
MarcusRagz,MarcusRagz,Xyrophx,1.70059E+12,[Gen 7] IF Dex OU,marcusragz-xyrophx-1700590479246,
the_shawdoin,the_shawdoin,Annihilapist,1.70059E+12,[Gen 9] IF NatDex OU,theshawdoin-annihilapist-1700590763805,
Guest 1038,Aframous,boulettelegends,1.70059E+12,[Gen 7] IF Dex AG,aframous-boulettelegends-1700590763874,
Guest 1038,Annihilapist,fish1107,1.70059E+12,[Gen 9] IF NatDex OU,annihilapist-fish1107-1700590863750,
the_shawdoin,Skiddzbop,the_shawdoin,1.70059E+12,[Gen 9] IF NatDex OU,skiddzbop-theshawdoin-1700591237039,
WahooMario64,WahooMario64,Xyrophx,1.70059E+12,[Gen 7] IF Dex OU,wahoomario64-xyrophx-1700591445242,
Obsidrugon,Obsidrugon,MrSchrubelhupf,1.70059E+12,[Gen 7] IF Dex AG,obsidrugon-mrschrubelhupf-1700591740321,
WahooMario64,WahooMario64,TheusinEX,1.70059E+12,[Gen 7] IF Dex OU,wahoomario64-theusinex-1700591796927,
Guest 1323,AlbertoWar,arcad,1.70059E+12,[Gen 7] IF Dex OU,albertowar-arcad-1700592578291,
